"A total of %1 record(s) have been deleted","تم حذف إجمالي ٪1 من سجل (سجلات)"
"An error occurred while deleting record(s)","حدث خطأ أثناء حذف السجل (السجلات)"
"Save and Continue Edit","حفظ ومتابعة التحرير"
"Seller","بائع"
"Image","صورة"
"ID","هوية شخصية "
"Title","لقب"
"Subject","موضوع"
"Sort Order","ترتيب الفرز"
"Description","وصف"
"Save Status","حفظ الحالة"
"The Status has been deleted.","تم حذف الحالة."
"The Status has been saved.","تم حفظ الحالة."
"This Status no longer exists.","هذه الحالة لم تعد موجودة."
"Something went wrong while saving the Status","حدث خطأ ما أثناء حفظ الحالة"
"Store email id","معرف البريد الإلكتروني للمتجر"
"Store Contact Number","رقم الاتصال بالمتجر"
"Store Address","عنوان المحل"
"Store Description","وصف المتجر"
"Store Shipping Policy","سياسة شحن المتجر"
"Store Return Policy","سياسة إرجاع المتجر"
"Store Shipping Policy","سياسة شحن المتجر"
"Store Return Policy","سياسة إرجاع المتجر"
"Store Name","اسم المتجر"
"Store Banner","بانر المتجر"
"Store Logo","شعار المتجر"
"Store Meta Description","وصف ميتا للمتجر"
"Store Meta Keywords","كلمات ميتا الرئيسية للمتجر"
"Store Return Policy","سياسة إرجاع المتجر"
"Store Shipping Policy","سياسة شحن المتجر"
"Store Description","وصف المتجر"
"Store Zipcode","الرمز البريدي للمتجر"
"Store City","مدينة المتجر"
"Store State/Province","ولاية / مقاطعة المتجر"
"Store Country","بلد المتجر"
"Store Address","عنوان المتجر"
"Store Bank Details","المعلومات البنكية للمتجر"
"Store TIN Number","رقم TIN للمتجر"
"Store Email Address","عنوان البريد الإلكتروني الخاص بالمتجر"
"Store Phone Number","رقم هاتف المتجر"
"Store Review","مراجعة المتجر"
"Store Review Title","عنوان مراجعة المتجر"
"Store Review Description","وصف مراجعة المتجر"
"Store Rating","تقييم المتجر"
"Store Review Submit","إرسال مراجعة المتجر"
"Seller Commission","عمولة البائع"
"Order ID","رقم الطلبية"
" Date","تاريخ"
"Order Commission","عمولة الطلب"
"Commission Status","حالة العمولة"
"No Commission Added Yet","لم يتم اضافة عمولة بعد"
"Commission Record","سجل العمولات"
"Payment Record","سجل الدفع"
"No Payment Added Yet","لم تتم إضافة الدفع بعد"
"Payment Transaction Number","رقم معاملة الدفع"
"Payment Amount","مبلغ الدفع "
"Payment Mode","طريقة الدفع"
"Seller Payment","وسيلة الدفع للبائع"
"Admin Commissions","مشرف العمولة"
"Submit Store Review","إرسال استعراض المتجر"
"Thank you for your valuable review","شكرا لمراجعتك القيمة "
"SOLD BY : ","تم بيعها من قبل : "
"Become a Seller","كن بائعًا"
"Store Url","رابط المتجر"
"Become Seller","كن بائعًا"
"Enter Unique Store URL","أدخل رابط المتجر"
"Waiting for admin approval","بانتظار موافقة المدير"
"You removed your account previously, so to again add as seller please select yes","لقد قمت بإزالة حسابك من قبل ، لذا لكي تضيف مرة أخرى كبائع ، يرجى تحديد نعم"
"'You really want to remove as seller ?","""هل تريد حقًا إزالتك كبائع؟"
"Remove as seller","إزالة كبائع"
"Successfully remove as seller","تمت الإزالة بنجاح كبائع"
"Store updated successfully","تم تحديث المتجر بنجاح"
"My Store","متجري"
"View Profile","عرض الصفحة الشخصية "
"Filter","منقي"
"Become Seller","كن بائعًا"
"My Store","متجري"
"Products","المنتجات"
"Attributes","الخيارات"
"Vendor Orders","طلبات البائعين"
"Admin Commissions","اللجان الادارية"
"Payments","المدفوعات"
"Remove as Seller","إزالة كبائع"
"Seller Menu","قائمة البائع"
"Something went wrong while saving the review","حدث خطأ ما أثناء حفظ المراجعة"
"Product Quantity","كمية المنتج"
"Something went wrong while saving the details","حدث خطأ ما أثناء حفظ التفاصيل"
"Regular Price","السعر عادي"
"Product Name","اسم المنتج"
"Product SKU","كود المنتج:"
"Ordered","المطلوب"
"Canceled","ألغيت"
"Shipped","شحنها"
"Refunded","مُسترد"
"Payment Method","وسيلة الدفع"
"Items Ordered","العناصر المطلوبة"
"Invoices","الفواتير"
"Order Shipments","ترتيب الشحنات"
"Qty","الكمية"
"Subtotal","الاجمالى"
"Shipping & Handling","شحن وتسليم"
"Tax","الضريبة"
"Grand Total","المجموع الكلي"
"Order Information","معلومات الطلب"
"Shipping Address","عنوان الارسالية"
"Shipping Method","وسيلة الشحن"
"Billing Address","عنوانك"
"Print","طباعة"
"Qty Invoiced","الكمية المفوترة"
"Qty Shipped","الكمية المشحونة"
"Invoice","فاتورة"
"Ship","شحن"
"New Invoice","فاتورة جديدة"
"Order & Account Information","معلومات الطلب والحساب"
"Order #","ترتيب #"
"Order Date","تاريخ الطلبية"
"Order Status","حالة الطلب"
"Account Information","معلومات الحساب "
"Customer Name","اسم العميل"
"Email","البريد الإلكتروني"
"Address Information","معلومات العنوان "
"Billing Address","عنوان وصول الفواتير"
"Shipping Address","عنوان الشحن"
"Payment & Shipping Method","طريقة الدفع والشحن"
"Payment Information","معلومات الدفع"
"The order was placed using","تم وضع الطلب باستخدام"
"Shipping Information","معلومات الشحن"
"Total Shipping Charges","مجموع رسوم الشحن"
"Items to Invoice","البنود في الفاتورة"
"Discount Amount","مقدار الخصم"
"Row Total","إجمالي الصف"
"Order Total","اجمالي مبلغ الطلبية"
"Invoice History","تاريخ الفاتورة"
"Invoice Totals","إجماليات الفاتورة"
"Subtotal","الاجمالى"
"Shipping & Handling","شحن وتسليم"
"Discount Amount","مقدار الخصم"
"Invoice Comments","تعليقات الفاتورة"
"Invoice save successfully","تم حفظ الفاتورة بنجاح"
"New Shipment","شحنة جديدة"
"Items to Ship","عناصر الشحن"
"Shipment Total","إجمالي الشحنة"
"Shipment Comments","تعليقات الشحن"
"Comment Text","نص التعليق"
"Submit Shipment","إرسال الشحنة"
"Shipment save successfully","تم حفظ الشحنة بنجاح"
"Total Sales","إجمالي المبيعات"
"Paid Amount","المبلغ المدفوع"
"Due Amount","مبلغ المستحق"
"Review","مراجعة"
"Commissions","العمولة "
"Order","طلب"
"Special Price","سعر خاص"
"Products","المنتجات"
"No Products Added Yet","لا يوجد منتجات مضافه"
"Order Record","سجل الطلب"
"Order #","ترتيب #"
"Ship To","إشحن الى "
"Status","الحالة"
"View Order","مشاهدة الطلب"
"No Orders Yet","لا أوامر بعد"
"SKU","كود المنتج"
"Price","السعر"
"Submit","عرض"
"Shipment can not save","لا يمكن حفظ الشحنة"
"Invoice can not save","لا يمكن حفظ الفاتورة"
"Not Able to send Email","غير قادر على إرسال البريد الإلكتروني"
"Store Name : ","اسم المتجر: "
"Contact Number : ","رقم الاتصال "
"Address : ","العنوان : "
"Store Email : ","البريد الإلكتروني للمتجر: "
"Ship to :","شحن إلى"
"Order Date :"," تاريخ الطلب"
"Seller Order","طلب البائع"
"Create Attribute for Configurable Products :","إنشاء سمة للمنتجات القابلة للتكوين:"
"Attribute Code :","كود السمة:"
"Submit","موافقة"
"Add Option","إضافة خيار"
"Value","القيمة"
"Manage Options (Values of Your Attribute)","إدارة الخيارات (قيم السمة الخاصة بك)"
"No","لا"
"Yes","نعم"
"Values Required : ","القيم المطلوبة: "
"Attribute Label : ","تصنيف السمات: "
"Here are the products you are about to create.","إليك المنتجات التي أنت على وشك إنشائها."
"New Product Review","مراجعة جديدة للمنتج"
"Step 4: Summary","الخطوة 4: الملخص"
"Skip quantity at this time","تخطي الكمية في هذا الوقت"
"Quantity","كمية"
"Skip price at this time","تخطي السعر في هذا الوقت"
"Price","السعر"
"Skip image uploading at this time","تخطي تحميل الصور في هذا الوقت"
"Images","الصور "
"new products will be created. Use this step to customize images and price for your new products.","سيتم إنشاء منتجات جديدة. استخدم هذه الخطوة لتخصيص الصور والأسعار لمنتجاتك الجديدة. "
"Based on your selections","بناء على اختياراتك"
"Step 3: Bulk Images, Price and Quantity","الخطوة 3: الصور بالجملة والسعر والكمية"
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","حدد القيم من كل سمة لتضمينها في هذا المنتج. تنشئ كل مجموعة فريدة من القيم رمزًا فريدًا لمنتج SKU."
"Step 2: Attribute Values","الخطوة 2: قيم السمات"
"Comparable","مقارنه"
"Searchable","قابل للبحث"
"Scope","نطاق"
"Visible","مرئى"
"System","النظام"
"Required","مطلوب"
"Attribute Label","تسمية السمة"
"Attribute Code","كود السمة"
"Selected Attributes:","السمات المختارة:"
"Step 1: Select Attributes","الخطوة 1: حدد السمات"
"Next","التالى"
"Back","عودة"
"Cancel","الغي"
"Summary","ملخص"
"Select Attributes  ","حدد السمات  "
"Attribute Values","قيمة السمة"
"Click here to add images.","انقر هنا لإضافة الصور."
"Browse Files...","تصفح الملفات"
"Thumbnail","صورة مصغرة"
"Swatch","سواتش"
"Small","صغير"
"Base","قاعدة ‫/‬ اساس"
"Remove","حذف"
"Product Image","صورة المنتج:"
"Websites","مواقع"
"Main Website","الموقع الرئيسي"
"Product in Websites","المنتج في المواقع"
"Meta Description","الوصف :"
"Meta Keywords","كلمات دليلية :"
"Meta Title","عنوان الميتا"
"Search Engine Optimization","تطوير أداء موقعك الالكتروني في محركات البحث"
"Remove","حذف"
"Actions","الاجراءات"
"Weight","وزن"
"Current Variations","الاختلافات الحالية"
"Create Configurations","إنشاء تكوينات"
"Edit Configurations","تحرير التكوينات"
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color)","تسمح المنتجات القابلة للتكوين للعملاء باختيار الخيارات (مثل: لون القميص). تحتاج إلى إنشاء منتج بسيط لكل تهيئة (مثال: منتج لكل لون) "
"Configuration","الاعدادات"
"Short Description","وصف مختصر"
"Content","المحتوي"
"Country of Manufacture","بلد الصنع"
"Not Visible Individually","غير مرئي بشكل فردي"
"Catalog","فهرس"
"Search","بحث"
"Catalog, Search","كتالوج ، بحث"
"Visibility","رؤية"
"Set Product as New From :","تعيين المنتج على أنه جديد من:"
"Taxable Goods","سلع خاضعة للضريبة"
"None","لا شيء"
"Tax Class","فئة الضريبة"
"Out of Stock","غير متوفر"
"In Stock","متوفر"
"Stock Status","وضع المخزون"
"This item has no weight","هذا البند لا يوجد لديه الوزن"
"This item has weight","هذا العنصر ليس له وزن"
"Categories","الاقسام"
"Enabled","تمكين"
"Disabled","تعطيل"
"Enable Product","تمكين المنتج"
"Enter Product Details","أدخل تفاصيل المنتج"
"Add Option","إضافة خيار"
"Manage Options (Values of Your Attribute)","إدارة الخيارات (قيم السمة الخاصة بك)"
"Values Required : ","القيم المطلوبة: "
"Attribute Label : ","تصنيف السمات: "
"Attribute Code :","كود السمة:"
"Edit Attribute for Configurable Products","تحرير السمة للمنتجات القابلة للتكوين"
"Store URL","رابط المتجر"
"Select Attribute Set","حدد مجموعة السمات"
"Select Product Type","حدد نوع المنتج"
"Product Option","خيار المنتج"
"Contact To Seller","الاتصال بالبائع"
"Submit Enquire","تقديم استفسار"
"Enquire","استعلام"
"Submit Your Query","إرسال استفسارك"
"Enquire submitted successfully to the seller","تم تقديم الاستفسار بنجاح"
"Customer Enquire","استفسارات العملاء"
"Customer Name","اسم العميل"
"Customer Email","عنوان البريد الإلكتروني للزبون"
"Seller Products","منتجات البائع"
"Add Product","إضافة منتج "
"No Product Found","لا يوجد منتج"
"Customer Enquiries","استفسارات العملاء"
"Customer Enquiry","استعلام العملاء"
"No Customer Enquiries Added Yet","لم تتم إضافة استفسارات العملاء حتى الآن"
"Store Info","معلومات المتجر"
"View Store","عرض المتجر"
"Store Tax Identification Number","رقم تعريف ضرائب المتجر"
"Recomended Dimensions are 200 X 200","أبعاد الموصى بها هي 200 × 200 "
"Recomended Dimensions are 900 X 300(W X H)","أبعاد التوصية هي 900 X 300 (W X H) "
"Submit","إرسال"
"No file selected","لم تختر اي ملف"
"Commissions will update after order completion.","سيتم تحديث العمولة بعد اكتمال الطلب."
"Seller Review","مراجعة البائع"
"No Reviews Added Yet","لا يوجد تقييمات أضيفت بعد"
"Attribute Set","مجموعة السمات"
"Create New Attribute Set","إنشاء مجموعة سمات جديدة"
"Attribute Set Name","اسم مجموعة السمات"
"New Attribute Set","مجموعة السمات الجديدة"
"Create Attribute Set for Products :","إنشاء مجموعة سمات للمنتجات:"
"Attribute Set Name:","اسم مجموعة السمات:"
"Based On :","يستند إلى : "
"Configurable Attributes","سمات قابلة للتكوين"
"Create New Configurable Attributes","إنشاء سمات جديدة قابلة للتكوين"
"No Attributes Found","لم يتم العثور على أي سمات"
"New Attribute","سمة جديدة"
"Create Attribute for Configurable Products : ","إنشاء سمة للمنتجات القابلة للتكوين: "
"Attribute Code","كود السمة"
"Attribute Set :","تعيين السمة"
"Delete","حذف"
"You really want to remove as seller ?","تريد حقًا الإزالة كبائع ؟"
"From","من"
"To","إلى"
"Order","طلب"
"Date","تاريخ"
"1 Item","1 عنصر"
"per page","لكل صفحة"
"Show","إظهار"
"Seller Products","منتجات البائع"
"Add Product","إضافة منتج "
"ID","هوية شخصية "
"Name","اسم"
"Type","نوع"
"Attribute Set","مجموعة السمات"
"Action","إجراء"
"Edit","تعديل"
"Delete","حذف"
"Item(s) ","السلع "
"Total Price","السعر الكلي"
"Edit Attribute Set for Products :","تحرير مجموعة السمات للمنتجات:"
"Edit Attribute Set","تحرير مجموعة السمات"
"No Data Found","لم يتم العثور على بيانات"
"View","عرض"
"Edit Product","تعديل المنتج"
"Order Status :","حالة الطلب"
"Order Date :"," تاريخ الطلب"
"Create New Configurable Attributes","إنشاء سمات جديدة قابلة للتكوين"
"Attribute Code :","كود السمة:"
"Attribute Set :","مجموعة السمات"
"Store Email Id","البريد الإلكتروني للمتجر"
"Contact Seller","إتصل بالبائع"
"Enquiry","تحقيق"
"Submit Enquiry","تقديم إستفسار"
"My Store","متجري"
"Product deleted successfully.","تم حذف المنتج بنجاح."
"Product Id not found","معرف المنتج غير موجود"
"Something went wrong while deleting the Product.--------->","حدث خطأ ما أثناء حذف المنتج .--------->"
"Product Type","نوع المنتج"
"New Product","منتج جديد"
"Attribute Code","كود السمة"
"Default Label","التسمية الافتراضية"
"Required","مطلوب"
"System","النظام"
"Something went wrong while saving the Product.--------->%s","حدث خطأ ما أثناء حفظ المنتج .--------->%s"
"Your seller account has been removed previously, so to again add as seller please select yes","تمت إزالة حساب البائع الخاص بك من قبل ، لذلك لإضافة مرة أخرى كبائع ، يرجى تحديد نعم"
"You saved the attribute set.","قمت بحفظ مجموعة السمات."
"The Product has been saved.","تم حفظ المنتج."
"You saved the product attribute.","قمت بحفظ سمة المنتج."
"You deleted the product attribute.","قمت بحذف سمة المنتج."
"Thank you for registering with Main Website Store.","شكرا لك على التسجيل في متجر الموقع الرئيسي. "
"Elements","عناصر"
"Manage Sellers","إدارة البائعين"
"Manage Orders","إدارة الطلبات"
"Manage Payments","إدارة المدفوعات"
"View Commission","عرض العمولة"
"Customer Enquiries","استفسارات العملاء"
"View Reviews","عرض المراجعات"
"Settings","إعدادات"
"Add New Seller","إضافة بائع جديد"
"Seller ID","معرف البائع"
"Seller Since","بائع منذ"
"Web Site","موقع الكتروني"
"Store Status","حالة المتجر"
"Is Seller","هو البائع"
"Account Lock","قفل الحساب"
"Create New Order","إنشاء طلب جديد"
"Purchase Date","تاريخ الشراء"
"Bill-to Name","اسم الفاتورة"
"Grand Total (Base)","المجموع الكلي (قاعدة)"
"Customer Group","مجموعة العملاء"
"Shipping and Handling","الشحن والتسليم"
"Total Refunded","مجموع المبلغ المسترد"
"ship-to Name","الشحن الى اسم"
"Disapprove this Seller","رفض هذا البائع"
"Approve this Seller","الموافقة على هذا البائع"
"Seller has been Approved.","تمت الموافقة على البائع"
"Seller has been Disapproved.","تم رفض البائع."
"Something went wrong while disapproving Seller.","حدث خطأ ما أثناء رفض البائع."
"Something went wrong while approving Seller.","حدث خطأ ما أثناء الموافقة على البائع."
"This Payments no longer exists.","هذه المدفوعات لم تعد موجودة."
"New Payments","المدفوعات الجديدة"
"Cannot delete Payment","لا يمكن حذف الدفع"
"Something went wrong while saving the Payments.","حدث خطأ ما أثناء حفظ الدفعات."
"The Payment has been saved.","تم حفظ الدفع."
"Something went wrong while saving the Payment.","حدث خطأ ما أثناء حفظ الدفع."
"Add New Payment","إضافة دفعة جديدة"
"Transaction Id","رقم المعاملة"
"Amount","كمية"
"Created","تم إنشاؤها"
"We couldn't find any records.","لم نتمكن من العثور على أي سجلات."
"Reviews","التعليقات"
"Customer","زبون"
"Rating","تقييم"
"Review Title","مراجعة العنوان"
"Review Description","مراجعة الوصف"
"Created at","أنشئت في"
"General Configuration","التكوين العام"
"Module Enable","تمكين الوحدة"
"License Key","مفتاح الترخيص"
"License Status","حالة الترخيص"
"Commission","عمولة"
"Allow Seller to Manage Orders","السماح للبائع بإدارة الطلبات"
"Seller Approval Required","موافقة البائع مطلوبة"
"Product Approval Required","موافقة المنتج المطلوبة"
"Allow Category for Seller","السماح بالفئة للبائع"
"Manage Links","إدارة الروابط"
"Become Seller Show on Signup Page","عرض كن بائعا في صفحة الاشتراك"
"Enable Header Link","تمكين رابط Header"
"Header Link Label","تسمية رابط Header"
"Enable Footer Link","تمكين رابط الـ Footer "
"Footer Link Label","تسمية رابط Footer"
"Inventory","المخزون"
"Enable Low Notification","تمكين إعلام منخفض"
"Low Stock Quantity","انخفاض كمية المخزون"
"Approval from Admin","موافقة من المسؤول"
"Get this from Module Developer","الحصول على ذلك من مطور النموذج"
"In percent per product sale","بيع المنتج بالنسبة المئوية"
"Enable/Disable header link","تمكين / تعطيل رابط header"
"Label/Title for header link.","التسمية / العنوان لرابط header."
"Enable/Disable Footer link","تمكين / تعطيل رابط footer"
"Label/Title for footer link.","تسمية / عنوان لرابط footer."
"Send low stock notification mail to sellers.","إرسال بريد إلكتروني كإشعار مخزون منخفض إلى البائعين."
"Send low stock notification mail to sellers when product quantity will be equal or less then this quantity.","أرسل بريدًا إلكترونيًا بإخطار مخزون منخفض إلى البائعين عندما تكون كمية المنتج مساوية أو أقل من هذه الكمية."
"Store Phone","هاتف المتجر"
"Store State","دولة المتجر"
"Seller Information","معلومات البائع"
"Store Meta Descriptions","وصف الميتا للمتجر"
"Order Id","رقم التعريف الخاص بالطلب"
"Entity Id","معرف الهيئة"
"Seller Reviews","مراجعات البائع"
"Review Description ","مراجعة الوصف"
"Review Status ","مراجعة الحالة"
"Seller Payments","مدفوعات البائع"
"Entity Id","معرف الهيئة"
"Assign Categories","تعيين فئات"
"Assign Seller Products","تعيين منتجات البائع"
"Product Price","سعر المنتج"
"Purchased","تم شراؤها"
"Ship-to Name","الشحن الى الاسم"
"Purchase Point","نقطة الشراء"
"Create Payment","انشاء وسيلة دفع"
"Seller Orders","طلبات البائع"
"Assign Selected Products","تعيين منتجات مختارة"
"Unassign Selected Products","الغاء اختيار المنتجات المختاره"
"Save Payments","حفظ الدفع"
"Payments Information","معلومات المدفوعات"
"Shipping Rates","أسعار الشحن"
"Edit Shipping Rate","تحرير سعر الشحن"
"New Shipping Rate","سعر الشحن الجديد"
"Country","بلد"
"All Countries","كل البلدان"
"Region","منطقة"
"All Regions","كل المناطق"
"Leave blank or use * for All Zipcodes.","اتركه فارغًا أو استخدم * لجميع الرموز البريدية."
"Weight (and above)","الوزن (وما فوق)"
"Order Subtotal (and above)","المجموع الفرعي للطلب (وما فوق)"
"# of Items (and above)","# من العناصر (وما فوق)"
"Shipping Price : ","سعر الشحن :"
"Add Shipping Rate","أضف سعر الشحن"
"Export CSV","تصدير CSV"
"Import","استيراد"
"Zip/Postal Code","الرمز البريدي / الرمز البريدي"
"Shipping Rates Record","سجل أسعار الشحن"
"All","الكل"
"No Shipping Rates Added Yet","لم يتم إضافة أسعار الشحن حتى الآن"
