"A total of %1 record(s) have been deleted","Insgesamt wurden% 1 Datensatz (e) gelöscht"
"An error occurred while deleting record(s)","Beim Löschen von Datensätzen ist ein Fehler aufgetreten"
"Save and Continue Edit","Speichern und weiterbearbeiten"
"Seller","Verkäufer"
"Image","Bild"
"ID","ID"
"Title","Titel"
"Subject","Fach"
"Sort Order","Sortierung"
"Description","Beschreibung"
"Save Status","Status speichern"
"The Status has been deleted.","Der Status wurde gelöscht."
"The Status has been saved.","Der Status wurde gespeichert."
"This Status no longer exists.","Dieser Status existiert nicht mehr."
"Something went wrong while saving the Status","Beim Speichern des Status ist ein Fehler aufgetreten"
"Store email id","E-Mail-ID speichern"
"Store Contact Number","Geschäftskontaktnummer"
"Store Address","Adresse des Geschäfts:"
"Store Description","Store-Beschreibung"
"Store Shipping Policy","Shop Versandrichtlinie"
"Store Return Policy","Store Rückgaberecht"
"Store Shipping Policy","Shop Versandrichtlinie"
"Store Return Policy","Store Rückgaberecht"
"Store Name","Name des Shops"
"Store Banner","Speichern Sie Banner"
"Store Logo","Logo speichern"
"Store Meta Description","Meta-Beschreibung speichern"
"Store Meta Keywords","Speichere Meta-Schlüsselwörter"
"Store Return Policy","Store Rückgaberecht"
"Store Shipping Policy","Shop Versandrichtlinie"
"Store Description","Store-Beschreibung"
"Store Zipcode","Postleitzahl speichern"
"Store City","Stadt speichern"
"Store State/Province","Laden Staat / Provinz"
"Store Country","Land speichern"
"Store Address","Adresse des Geschäfts:"
"Store Bank Details","Bankdaten speichern"
"Store TIN Number","ZIN-Nummer speichern"
"Store Email Address","E-Mail-Adresse speichern"
"Store Phone Number","Telefonnummer speichern"
"Store Review","4. Store Review"
"Store Review Title","Store Review Titel"
"Store Review Description","Store Review Beschreibung"
"Store Rating","Ladenbewertung"
"Store Review Submit","Store Review Senden"
"Seller Commission","Verkäufer Kommission"
"Order ID","Order ID"
" Date","Datum"
"Order Commission","Bestellkommission"
"Commission Status","Status der Kommission"
"No Commission Added Yet","Noch keine Kommission hinzugefügt"
"Commission Record","Kommissionsakte"
"Payment Record","Zahlungs Aufzeichnung"
"No Payment Added Yet","Noch keine Zahlung hinzugefügt"
"Payment Transaction Number","Zahlungsvorgangsnummer"
"Payment Amount","Zahlungsbetrag"
"Payment Mode","Zahlungsart"
"Seller Payment","Verkäuferzahlung"
"Admin Commissions","Admin-Provisionen"
"Submit Store Review","Senden Sie den Store Review ein"
"Thank you for your valuable review","Vielen Dank für Ihre wertvolle Bewertung"
"SOLD BY : ","Angeboten durch "
"Become a Seller","Werden Sie ein Verkäufer"
"Store Url","Shop URL"
"Become Seller","Verkäufer werden"
"Enter Unique Store URL","Geben Sie die eindeutige Store-URL ein"
"Waiting for admin approval","Warten auf Admin-Genehmigung"
"You removed your account previously, so to again add as seller please select yes","Sie haben Ihr Konto zuvor gelöscht. Um es erneut als Verkäufer hinzuzufügen, wählen Sie bitte Ja"
"'You really want to remove as seller ?","Sie möchten wirklich als Verkäufer entfernen?"
"Remove as seller","Entfernen Sie als Verkäufer"
"Successfully remove as seller","Erfolgreich als Verkäufer entfernen"
"Store updated successfully","Shop erfolgreich aktualisiert"
"My Store","Mein Store"
"View Profile","Profil anzeigen"
"Filter","Filter"
"Become Seller","Verkäufer werden"
"My Store","Mein Store"
"Products","Produkte"
"Attributes","Attribute"
"Vendor Orders","Anbieter Bestellungen"
"Admin Commissions","Admin-Provisionen"
"Payments","Zahlungen"
"Remove as Seller","Entfernen als Verkäufer"
"Seller Menu","Anbieter Menu"
"Something went wrong while saving the review","Beim Speichern der Bewertung ist ein Fehler aufgetreten"
"Product Quantity","Produktmenge"
"Something went wrong while saving the details","Beim Speichern der Details ist ein Fehler aufgetreten"
"Regular Price","Regulärer Preis"
"Product Name","Produktname"
"Product SKU","Produkt SKU"
"Ordered","Bestellt"
"Canceled","Abgebrochen"
"Shipped","Versandt"
"Refunded","Zurückerstattet"
"Payment Method","Zahlungsart"
"Items Ordered","Bestellte Artikel"
"Invoices","Rechnungen"
"Order Shipments","Bestellungen versenden"
"Qty","Menge"
"Subtotal","Zwischensumme"
"Shipping & Handling","Liefer- und Versandkosten"
"Tax","Steuer"
"Grand Total","Gesamt"
"Order Information","Bestell-Informationen"
"Shipping Address","Versandadresse "
"Shipping Method","Versandart"
"Billing Address","Rechnungsadresse"
"Print","Drucken"
"Qty Invoiced","Menge in Rechnung gestellt"
"Qty Shipped","Menge verschickt"
"Invoice","Rechnung"
"Ship","Schiff"
"New Invoice","Neue Rechnung "
"Order & Account Information","Bestell- und Kontoinformationen"
"Order #","Bestellungs-Nr."
"Order Date","Auftragsdatum"
"Order Status","Auftragsstatus"
"Account Information","Kontoinformationen"
"Customer Name","Kunden Vorname"
"Email","Email"
"Address Information","Adresse"
"Billing Address","Rechnungsadresse"
"Shipping Address","Versandadresse "
"Payment & Shipping Method","Zahlung und Versandart"
"Payment Information","Zahlungsinformationen"
"The order was placed using","Der Auftrag wurde mit verwendet"
"Shipping Information","Lieferinformationen"
"Total Shipping Charges","Gesamt Versandkosten"
"Items to Invoice","Artikel zur Rechnung"
"Discount Amount","Aktionsmenge"
"Row Total","Reihe insgesamt"
"Order Total","Gesamtsumme"
"Invoice History","Rechnungsverlauf"
"Invoice Totals","Rechnungstotal"
"Subtotal","Zwischensumme"
"Shipping & Handling","Liefer- und Versandkosten"
"Discount Amount","Aktionsmenge"
"Invoice Comments","Rechnung Kommentare"
"Invoice save successfully","Rechnung erfolgreich gespeichert"
"New Shipment","Neue Lieferung"
"Items to Ship","Zu versendende Artikel"
"Shipment Total","Sendungssumme"
"Shipment Comments","Versandkommentare"
"Comment Text","Kommentartext"
"Submit Shipment","Sendung absenden"
"Shipment save successfully","Sendung erfolgreich gespeichert"
"Total Sales","Gesamter Umsatz"
"Paid Amount","Bezahlte Menge"
"Due Amount","Fälliger Betrag"
"Review","Lernen"
"Commissions","Kommissionen"
"Order","Order"
"Special Price","Sonderpreis"
"Products","Produkte"
"No Products Added Yet","Keine Produkte hinzugefügt"
"Order Record","Bestelldatensatz"
"Order #","Bestellungs-Nr."
"Ship To","Liefern nach"
"Status","Status"
"View Order","Bestellung anzeigen"
"No Orders Yet","Noch keine Bestellungen"
"SKU","Artikel-Nr."
"Price","Preis"
"Submit","Senden"
"Shipment can not save","Sendung kann nicht speichern"
"Invoice can not save","Rechnung kann nicht gespeichert werden"
"Not Able to send Email","Nicht in der Lage, E-Mails zu senden"
"Store Name : ","Name des Shops "
"Contact Number : ","Kontaktnummer "
"Address : ","Adresse: "
"Store Email : ","E-Mail des Geschäfts: "
"Ship to :","Liefern nach"
"Order Date :","Bestelldatum:"
"Seller Order","Verkäufer Bestellung"
"Create Attribute for Configurable Products :","Attribut für konfigurierbare Produkte erstellen:"
"Attribute Code :","Attribut-Code:"
"Submit","Senden"
"Add Option","Option hinzufügen"
"Value","Wert"
"Manage Options (Values of Your Attribute)","Verwaltungsoptionen (Werte Ihres Attributs)"
"No","Nein"
"Yes","Ja"
"Values Required : ","Erforderliche Werte: "
"Attribute Label : ","Attribut Label: "
"Here are the products you are about to create.","Hier sind die Produkte, die Sie erstellen werden."
"New Product Review","Neue Produktbewertung"
"Step 4: Summary","Schritt 4: Zusammenfassung"
"Skip quantity at this time","Überspringe die Menge zu diesem Zeitpunkt"
"Quantity","Menge"
"Skip price at this time","Überspringen Sie den Preis zu diesem Zeitpunkt"
"Price","Preis"
"Skip image uploading at this time","Überspringe das Hochladen des Bildes zu diesem Zeitpunkt"
"Images","Bilder"
"new products will be created. Use this step to customize images and price for your new products.","Neue Produkte werden erstellt. Verwenden Sie diesen Schritt, um Bilder und Preise für Ihre neuen Produkte anzupassen."
"Based on your selections","Basierend auf Ihrer Auswahl"
"Step 3: Bulk Images, Price and Quantity","Schritt 3: Bulk Bilder, Preis und Menge"
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","Wählen Sie für jedes Attribut Werte aus, die in diesem Produkt enthalten sein sollen. Jede einzigartige Kombination von Werten schafft eine einzigartige Produkt-SKU."
"Step 2: Attribute Values","Schritt 2: Attributwerte"
"Comparable","Vergleichbar"
"Searchable","Durchsuchbar"
"Scope","Geltungsbereich"
"Visible","Sichtbar"
"System","System"
"Required","erforderlich"
"Attribute Label","Attributbezeichnung"
"Attribute Code","Attributcode"
"Selected Attributes:","Ausgewählte Attribute:"
"Step 1: Select Attributes","Schritt 1: Wählen Sie Attribute"
"Next","Vor"
"Back","Zurü"
"Cancel","Abbruch"
"Summary","Zusammenfassung"
"Select Attributes  ","Wählen Sie Attribute  "
"Attribute Values","Attributwerte"
"Click here to add images.","Klicken Sie hier, um Bilder hinzuzufügen."
"Browse Files...","Dateien durchsuchen..."
"Thumbnail","Thumbnail"
"Swatch","Muster"
"Small","Klein"
"Base","Base"
"Remove","entfernen"
"Product Image","Produktbild"
"Websites","Websites"
"Main Website","Haupt-Website"
"Product in Websites","Produkt in Websites"
"Meta Description","Meta Beschreibung"
"Meta Keywords","Meta-Schlüsselwörter"
"Meta Title","Meta-Titel"
"Search Engine Optimization","Suchmaschinenoptimierung"
"Remove","entfernen"
"Actions","Menü"
"Weight","Gewicht"
"Current Variations","Aktuelle Variationen"
"Create Configurations","Erstellen Sie Konfigurationen"
"Edit Configurations","Konfigurationen bearbeiten"
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color)","Konfigurierbare Produkte ermöglichen dem Kunden die Auswahl von Optionen (z. B. Shirtfarbe). Sie müssen für jede Konfiguration ein einfaches Produkt erstellen (z. B. ein Produkt für jede Farbe)"
"Configuration","Konfiguration"
"Short Description","kurze Beschreibung"
"Content","Content"
"Country of Manufacture","Herstellungsland"
"Not Visible Individually","Nicht einzeln sichtbar"
"Catalog","Katalog"
"Search","Suche"
"Catalog, Search","Katalog, Suche"
"Visibility","Sichtbarkeit"
"Set Product as New From :","Produkt als neu festlegen Von:"
"Taxable Goods","Steuerpflichtige Waren"
"None","None"
"Tax Class","Steuerklasse"
"Out of Stock","Nicht auf Lager"
"In Stock","auf Lager"
"Stock Status","Lagerbestand"
"This item has no weight","Dieser Artikel hat kein Gewicht"
"This item has weight","Dieser Artikel hat Gewicht"
"Categories","Kategorien"
"Enabled","aktiviert"
"Disabled","Behindert"
"Enable Product","Produkt aktivieren"
"Enter Product Details","Geben Sie Produktdetails ein"
"Add Option","Option hinzufügen"
"Manage Options (Values of Your Attribute)","Verwaltungsoptionen (Werte Ihres Attributs)"
"Values Required : ","Erforderliche Werte: "
"Attribute Label : ","Attribut Label: "
"Attribute Code :","Attribut-Code:"
"Edit Attribute for Configurable Products","Attribut für konfigurierbare Produkte bearbeiten"
"Store URL","Shop URL"
"Select Attribute Set","Wählen Sie Attributsatz"
"Select Product Type","Produkttyp auswählen"
"Product Option","Produktoption"
"Contact To Seller","Kontakt zum Verkäufer"
"Submit Enquire","Senden Sie anfragen"
"Enquire","Anfragen"
"Submit Your Query","Reichen Sie Ihre Anfrage ein"
"Enquire submitted successfully to the seller","Anfrage erfolgreich an den Verkäufer gesendet"
"Customer Enquire","Kunde erkundigen"
"Customer Name","Kunden Vorname"
"Customer Email","Kunden-eMail"
"Seller Products","Verkäufer Produkte"
"Add Product","Produkt hinzufügen"
"No Product Found","Kein Produkt gefunden"
"Customer Enquiries","Kundenanfragen"
"Customer Enquiry","Kundenanfrage"
"No Customer Enquiries Added Yet","Keine Kundenanfragen hinzugefügt"
"Store Info","Info speichern"
"View Store","Shop anzeigen"
"Store Tax Identification Number","Steueridentifikationsnummer speichern"
"Recomended Dimensions are 200 X 200","Empfohlene Abmessungen sind 200 X 200"
"Recomended Dimensions are 900 X 300(W X H)","Empfohlene Abmessungen sind 900 X 300 (WXH)"
"Submit","Senden"
"No file selected","Keine Datei ausgewählt"
"Commissions will update after order completion.","Provisionen werden nach Abschluss des Auftrags aktualisiert."
"Seller Review","Verkäuferbewertung"
"No Reviews Added Yet","Keine Bewertungen hinzugefügt"
"Attribute Set","Attribut festgelegt"
"Create New Attribute Set","Erstellen Sie ein neues Attributset"
"Attribute Set Name","Name der Attributreihe:"
"New Attribute Set","Neuer Attributsatz"
"Create Attribute Set for Products :","Attributsatz für Produkte erstellen:"
"Attribute Set Name:","Name der Attributreihe:"
"Based On :","Basierend auf"
"Configurable Attributes","Konfigurierbare Attribute"
"Create New Configurable Attributes","Erstellen Sie neue konfigurierbare Attribute"
"No Attributes Found","Keine Attribute gefunden"
"New Attribute","Neues Attribut"
"Create Attribute for Configurable Products : ","Attribut für konfigurierbare Produkte erstellen: "
"Attribute Code","Attributcode"
"Attribute Set :","Attributsatz:"
"Delete","Lösche"
"You really want to remove as seller ?","Sie möchten wirklich als Verkäufer entfernen?"
"From","Von"
"To","Zu"
"Order","Order"
"Date","Datum"
"1 Item","Element 1"
"per page","pro Seite"
"Show","Show"
"Seller Products","Verkäufer Produkte"
"Add Product","Produkt hinzufügen"
"ID","ID"
"Name","Name"
"Type","Art"
"Attribute Set","Attribut festgelegt"
"Action","Aktion"
"Edit","Bearbeiten"
"Delete","Lösche"
"Item(s) ","Artikel "
"Total Price","Gesamtpreis"
"Edit Attribute Set for Products :","Attributsatz für Produkte bearbeiten:"
"Edit Attribute Set","Attributmenge bearbeiten"
"No Data Found","No data found"
"View","Ansehen"
"Edit Product","Produkt bearbeiten"
"Order Status :","Auftragsstatus"
"Order Date :","Bestelldatum:"
"Create New Configurable Attributes","Erstellen Sie neue konfigurierbare Attribute"
"Attribute Code :","Attribut-Code:"
"Attribute Set :","Attributsatz:"
"Store Email Id","E-Mail-ID speichern"
"Contact Seller","Verkäufer Kontaktieren"
"Enquiry","Anfrage"
"Submit Enquiry","Anfrage absenden"
"My Store","Mein Store"
"Product deleted successfully.","Produkt wurde erfolgreich gelöscht."
"Product Id not found","Produkt-ID nicht gefunden"
"Something went wrong while deleting the Product.--------->","Beim Löschen des Produkts ist ein Fehler aufgetreten. ----------->"
"Product Type","Artikeltyp"
"New Product","Neues Produkt"
"Attribute Code","Attributcode"
"Default Label","Standardbezeichnung"
"Required","erforderlich"
"System","System"
"Something went wrong while saving the Product.--------->%s","Beim Speichern des Produkts ist ein Fehler aufgetreten .--------->% s"
"Your seller account has been removed previously, so to again add as seller please select yes","Ihr Verkäuferkonto wurde zuvor entfernt. Um es erneut als Verkäufer hinzuzufügen, wählen Sie bitte Ja"
"You saved the attribute set.","Sie haben den Attributsatz gespeichert."
"The Product has been saved.","Das Produkt wurde gespeichert."
"You saved the product attribute.","Sie haben das Produktattribut gespeichert."
"You deleted the product attribute.","Sie haben das Produktattribut gelöscht."
"Thank you for registering with Main Website Store.","Vielen Dank für die Registrierung beim Main Website Store. "
"Elements","Elemente"
"Manage Sellers","Verkäufer verwalten"
"Manage Orders","Bestellungen verwalten"
"Manage Payments","Zahlungen verwalten"
"View Commission","Ansicht Kommission"
"Customer Enquiries","Kundenanfragen"
"View Reviews","Bewertungen anzeigen"
"Settings","Einstellungen"
"Add New Seller","Neuen Verkäufer hinzufügen"
"Seller ID","Verkäufer-ID"
"Seller Since","Verkäufer seit"
"Web Site","im Bezug auf Tiere."
"Store Status","Geschäftsstatus"
"Is Seller","Ist Verkäufer"
"Account Lock","Kontosperre"
"Create New Order","Neue Bestellung"
"Purchase Date","Kaufdatum"
"Bill-to Name","Bill-zu-Name"
"Grand Total (Base)","Gesamtsumme (Basis)"
"Customer Group","Kundengruppe"
"Shipping and Handling","Versand- und Bearbeitungsgebühren"
"Total Refunded","Total zurückgezahlt"
"ship-to Name","Versand an Name"
"Disapprove this Seller","Missbilligen Sie diesen Verkäufer"
"Approve this Seller","Genehmigen Sie diesen Verkäufer"
"Seller has been Approved.","Der Verkäufer wurde genehmigt."
"Seller has been Disapproved.","Der Verkäufer wurde abgelehnt."
"Something went wrong while disapproving Seller.","Bei der Ablehnung des Verkäufers ist etwas schiefgelaufen."
"Something went wrong while approving Seller.","Beim Genehmigen des Verkäufers ist etwas schief gelaufen."
"This Payments no longer exists.","Diese Zahlungen existieren nicht mehr."
"New Payments","Neue Zahlungen"
"Cannot delete Payment","Zahlung kann nicht gelöscht werden"
"Something went wrong while saving the Payments.","Beim Speichern der Zahlungen ist ein Fehler aufgetreten."
"The Payment has been saved.","Die Zahlung wurde gespeichert."
"Something went wrong while saving the Payment.","Beim Speichern der Zahlung ist ein Fehler aufgetreten."
"Add New Payment","Neue Zahlung hinzufügen"
"Transaction Id","Transaktions-ID"
"Amount","Menge"
"Created","Erstellt"
"We couldn't find any records.","Wir konnten keine Aufzeichnungen finden."
"Reviews","Bewertungen"
"Customer","Kunde"
"Rating","Wertung"
"Review Title","Titel der Bewertung"
"Review Description","Testbeschreibung"
"Created at","Erstellt am"
"General Configuration","Allgemeine Konfiguration"
"Module Enable","Modul aktivieren"
"License Key","Lizenz-Code"
"License Status","Lizenzstatus"
"Commission","Gebühr"
"Allow Seller to Manage Orders","Dem Verkäufer erlauben, Bestellungen zu verwalten"
"Seller Approval Required","Verkäufergenehmigung erforderlich"
"Product Approval Required","Produktzulassung erforderlich"
"Allow Category for Seller","Kategorie für Verkäufer zulassen"
"Manage Links","Links verwalten"
"Become Seller Show on Signup Page","Verkäufer werden auf der Anmeldeseite angezeigt"
"Enable Header Link","Aktivieren Sie die Header-Verknüpfung"
"Header Link Label","Header Link-Etikett"
"Enable Footer Link","Fußzeilen Link aktivieren"
"Footer Link Label","Fußzeilen Link Label"
"Inventory","Lagerbestand"
"Enable Low Notification","Aktivieren Sie niedrige Benachrichtigung"
"Low Stock Quantity","Geringe Lagermenge"
"Approval from Admin","Genehmigung von Admin"
"Get this from Module Developer","Holen Sie dies von Modulentwickler"
"In percent per product sale","In Prozent pro Produktverkauf"
"Enable/Disable header link","Header-Verknüpfung aktivieren / deaktivieren"
"Label/Title for header link.","Label / Titel für Header-Link."
"Enable/Disable Footer link","Fußzeile aktivieren / deaktivieren"
"Label/Title for footer link.","Label / Titel für den Fußzeilenlink."
"Send ow stock notification mail to sellers.","Senden Sie eine Benachrichtigung per E-Mail an Verkäufer."
"Send low stock notification mail to sellers when product quantity will be equal or less then this quantity.","Senden Sie eine Benachrichtigung per Post an Verkäufer, wenn die Produktmenge gleich oder kleiner als diese Menge ist."
"Store Phone","Telefon speichern"
"Store State","Speicherstatus"
"Seller Information","Angaben zum Verkäufer"
"Store Meta Descriptions","Meta-Beschreibungen speichern"
"Order Id","Bestellnummer"
"Entity Id","Entitäts-ID"
"Seller Reviews","Verkäufer Bewertungen"
"Review Description ","Testbeschreibung "
"Review Status ","Überprüfen Sie den Status "
"Seller Payments","Verkäufer Zahlungen"
"Entity Idd","Entität Idd"
"Assign Categories","Kategorien zuweisen"
"Assign Seller Products","Verkäuferprodukte zuordnen"
"Product Price","Produktpreis"
"Purchased","Gekauft"
"Ship-to Name","Lieferadresse"
"Purchase Point","Kaufpunkt"
"Create Payment","Zahlung erstellen"
"Seller Orders","Verkäufer Bestellungen"
"Assign Selected Products","Gewählte Produkte zuordnen"
"Unassign Selected Products","Zuweisung der ausgewählten Produkte aufheben "
"Save Payments","Zahlung sparen"
"Payments Information","Zahlungsinformationen"
"Shipping Rates","Versandkosten"
"Edit Shipping Rate","Versandrate bearbeiten"
"New Shipping Rate","Neue Versandrate"
"Country","Land"
"All Countries","Alle Länder"
"Region","Region"
"All Regions","Alle Regionen"
"Leave blank or use * for All Zipcodes.","Lassen Sie das Feld leer oder verwenden Sie * für alle Postleitzahlen."
"Weight (and above)","Gewicht (und höher)"
"Order Subtotal (and above)","Zwischensumme bestellen (und höher)"
"# of Items (and above)","Anzahl der Artikel (und höher)"
"Shipping Price : ","Versandkosten :"
"Add Shipping Rate","Versandrate hinzufügen"
"Export CSV","CSV exportieren"
"Import","Importieren"
"Zip/Postal Code","Postleitzahl"
"Shipping Rates Record","Versandpreisaufzeichnung"
"All","Alle"
"No Shipping Rates Added Yet","Es wurden noch keine Versandkosten hinzugefügt"
