"A total of %1 record(s) have been deleted","ลบเร็กคอร์ด% 1 รายการแล้ว"
"An error occurred while deleting record(s)","เกิดข้อผิดพลาดขณะลบเร็กคอร์ด"
"Save and Continue Edit","บันทึกและแก้ไขต่อ"
"Seller","ร้านค้า"
"Image","ภาพ"
"ID","ID"
"Title","หัวข้อ"
"Subject","เรื่อง"
"Sort Order","เรียงลำดับ"
"Description","ลักษณะ"
"Save Status","บันทึกสถานะ"
"The Status has been deleted.","สถานะถูกลบแล้ว"
"The Status has been saved.","สถานะได้รับการบันทึกแล้ว"
"This Status no longer exists.","สถานะนี้ไม่มีอยู่แล้ว"
"Something went wrong while saving the Status","เกิดข้อผิดพลาดขณะบันทึกสถานะ"
"Store email id","เก็บรหัสอีเมล"
"Store Contact Number","หมายเลขติดต่อร้านค้า"
"Store Address","เก็บที่อยู่"
"Store Description","คำอธิบาย  เก็บ"
"Store Shipping Policy","จัดส่งนโยบายการจัดส่ง"
"Store Return Policy","นโยบายการคืนสินค้าในคลังสินค้า"
"Store Shipping Policy","จัดส่งนโยบายการจัดส่ง"
"Store Return Policy","นโยบายการคืนสินค้าในคลังสินค้า"
"Store Name","ชื่อร้าน"
"Store Banner","แบนเนอร์ร้านค้า"
"Store Logo","โลโก้ร้านค้า"
"Store Meta Description","รายละเอียด Meta เก็บ"
"Store Meta Keywords","เก็บคำหลัก Meta"
"Store Return Policy","นโยบายการคืนสินค้าในคลังสินค้า"
"Store Shipping Policy","จัดส่งนโยบายการจัดส่ง"
"Store Description","คำอธิบาย เก็บ"
"Store Zipcode","เก็บรหัสไปรษณีย์ไว้"
"Store City","เก็บ  เมือง"
"Store State/Province","เก็บ  รัฐ / จังหวัด"
"Store Country","เก็บประเทศ"
"Store Address","เก็บที่อยู่"
"Store Bank Details","เก็บรายละเอียดธนาคาร"
"Store TIN Number","เก็บหมายเลข TIN"
"Store Email Address","ที่อยู่อีเมล เก็บ"
"Store Phone Number","เก็บหมายเลขโทรศัพท์"
"Store Review","รีวิวจากร้านค้า"
"Store Review Title","ชื่อรีวิวจากร้านค้า"
"Store Review Description","รายละเอียดคำอธิบายในร้านค้า"
"Store Rating","คะแนนร้านค้า"
"Store Review Submit","ตรวจทานร้านค้าส่ง"
"Seller Commission","คณะกรรมาธิการ ผู้ขาย"
"Order ID","รหัสคำสั่งซื้อ"
" Date","วันที่"
"Order Commission"," ใบสั่ง คณะกรรมาธิการ"
"Commission Status","สถานะของคณะกรรมการ"
"No Commission Added Yet","ยังไม่ได้เพิ่มค่านายหน้า"
"Commission Record","บันทึก  คณะกรรมาธิการ"
"Payment Record","บันทึกการชำระเงิน"
"No Payment Added Yet","ยังไม่ได้ชำระเงิน"
"Payment Transaction Number","หมายเลขธุรกรรมการชำระเงิน"
"Payment Amount","จำนวนเงินที่ชำระ"
"Payment Mode","โหมดการชำระเงิน"
"Seller Payment","การชำระเงินของผู้ขาย"
"Admin Commissions","ผู้ดูแลระบบ  คณะกรรมาธิการ"
"Submit Store Review","ส่งรีวิวจากร้านค้า"
"Thank you for your valuable review","ขอขอบคุณสำหรับความคิดเห็นที่มีค่าของคุณ"
"SOLD BY : ","ขายโดย : "
"Become a Seller","มาเป็นผู้ขาย"
"Store Url","URL ร้านค้า"
"Become Seller","กลายเป็นผู้ขาย"
"Enter Unique Store URL","ป้อน URL ร้านค้าที่ไม่ซ้ำ"
"Waiting for admin approval","กำลังรอการอนุมัติจากผู้ดูแลระบบ"
"You removed your account previously, so to again add as seller please select yes","คุณได้นำบัญชีของคุณออกก่อนหน้านี้แล้วเพื่อที่จะเพิ่มเป็นผู้ขายอีกครั้งโปรดเลือกใช่"
"'You really want to remove as seller ?","คุณต้องการลบเป็นผู้ขายจริงๆหรือ?"
"Remove as seller","ลบออกเป็นผู้ขาย"
"Successfully remove as seller","นำออกในฐานะผู้ขายเรียบร้อยแล้ว"
"Store updated successfully","อัปเดตร้านเรียบร้อยแล้ว"
"My Store","ร้านค้าของฉัน"
"View Profile","ดูประวัติ"
"Filter","กรอง"
"Become Seller","กลายเป็นผู้ขาย"
"My Store","ร้านค้าของฉัน"
"Products","สินค้า"
"Attributes","สถานะ:"
"Vendor Orders","ใบสั่งขายของผู้ขาย"
"Admin Commissions","ผู้ดูแลระบบ  คณะกรรมาธิการ"
"Payments","การชำระเงิน"
"Remove as Seller","ลบเป็นผู้ขาย"
"Seller Menu","เมนูผู้ขาย"
"Something went wrong while saving the review","เกิดข้อผิดพลาดขณะบันทึกรีวิว"
"Product Quantity","ปริมาณผลิตภัณฑ์"
"Something went wrong while saving the details","เกิดข้อผิดพลาดขณะบันทึกรายละเอียด"
"Regular Price","ราคาปกติ"
"Product Name","ชื่อสินค้า"
"Product SKU","SKU ผลิตภัณฑ์"
"Ordered","สั่งซื้อ"
"Canceled","ยกเลิก"
"Shipped","จัดส่งแล้ว"
"Refunded","คืนเงิน"
"Payment Method","วิธีการชำระเงิน"
"Items Ordered","รายการที่สั่งซื้อ"
"Invoices","ใบแจ้งหนี้"
"Order Shipments","การสั่งซื้อการสั่งซื้อ"
"Qty","จำนวน"
"Subtotal","ไม่ทั้งหมด"
"Shipping & Handling","จัดส่งสินค้าและการจัดการ"
"Tax","ภาษี"
"Grand Total","ผลรวมทั้งสิ้น"
"Order Information","ข้อมูลการสั่งซื้อ"
"Shipping Address","ที่อยู่ในการจัดส่ง"
"Shipping Method","วิธีการจัดส่งสินค้า"
"Billing Address","ที่อยู่สำหรับเรียกเก็บเงิน"
"Print","พิมพ์"
"Qty Invoiced","จำนวนใบแจ้งหนี้"
"Qty Shipped","จำนวนที่จัดส่ง"
"Invoice","ใบแจ้งหนี้"
"Ship","ส่ง"
"New Invoice","ใบแจ้งหนี้ใหม่"
"Order & Account Information","ข้อมูลการสั่งซื้อและข้อมูลบัญชี"
"Order #","รายการสั่งซื้อ"
"Order Date","วันสั่ง"
"Order Status","สถานะการสั่งซื้อ"
"Account Information","ข้อมูลเกี่ยวกับบัญชี"
"Customer Name","ชื่อลูกค้า"
"Email","อีเมล์ล์"
"Address Information","ข้อมูลที่อยู่"
"Billing Address","ที่อยู่สำหรับเรียกเก็บเงิน"
"Shipping Address","ที่อยู่ในการจัดส่ง"
"Payment & Shipping Method","วิธีการชำระเงินและจัดส่งสินค้า"
"Payment Information","ข้อมูลการชำระเงิน"
"The order was placed using","มีการสั่งซื้อโดยใช้"
"Shipping Information","ข้อมูลการจัดส่ง"
"Total Shipping Charges","ค่าจัดส่งทั้งหมด"
"Items to Invoice","รายการไปยังใบแจ้งหนี้"
"Discount Amount","จำนวนส่วนลด"
"Row Total","แถวรวม"
"Order Total","ยอดรวมการสั่งซื้อ"
"Invoice History","ประวัติใบแจ้งหนี้"
"Invoice Totals","ผลรวมของใบแจ้งหนี้"
"Subtotal","ไม่ทั้งหมด"
"Shipping & Handling","จัดส่งสินค้าและการจัดการ"
"Discount Amount","จำนวนส่วนลด"
"Invoice Comments","ความคิดเห็นใบแจ้งหนี้"
"Invoice save successfully","บันทึกใบแจ้งหนี้เรียบร้อยแล้ว"
"New Shipment","การจัดส่งใหม่"
"Items to Ship","รายการที่จะจัดส่ง"
"Shipment Total","ยอดรวมการจัดส่ง"
"Shipment Comments","ความคิดเห็นการจัดส่ง"
"Comment Text","ข้อความ"
"Submit Shipment","ส่งการจัดส่ง"
"Shipment save successfully","การจัดส่งสำเร็จแล้ว"
"Total Sales","ยอดขายทั้งหมด"
"Paid Amount","จำนวนเงินที่ต้องชำระ"
"Due Amount","จำนวนเงินที่ครบกำหนด"
"Review","รีวิว"
"Commissions","ค่าคอมมิชชั่น"
"Order","รายการสั่งซื้อ"
"Special Price","ราคาพิเศษ (ราคาพิเศษ)"
"Products","สินค้า"
"No Products Added Yet","ยังไม่ได้เพิ่มผลิตภัณฑ์"
"Order Record","บันทึกคำสั่งซื้อ"
"Order #","รายการสั่งซื้อ"
"Ship To","ส่งไปที่"
"Status","สถานะ"
"View Order","ดูรายการสั่งซื้อ"
"No Orders Yet","ยังไม่มีคำสั่งซื้อ"
"SKU","SKU"
"Price","ราคา"
"Submit","เสนอ"
"Shipment can not save","การจัดส่งไม่สามารถบันทึกได้"
"Invoice can not save","ใบแจ้งหนี้ไม่สามารถบันทึกได้"
"Not Able to send Email","ไม่สามารถส่งอีเมล"
"Store Name : ","ชื่อร้าน : "
"Contact Number : ","เบอร์โทรติดต่อ "
"Address : ","ที่อยู่ 2 "
"Store Email : "," เก็บอีเมล : "
"Ship to :","จัดส่งไปที่:"
"Order Date :","วันสั่ง :"
"Seller Order","ใบสั่งซื้อของผู้ขาย"
"Create Attribute for Configurable Products :","สร้างแอตทริบิวต์สำหรับผลิตภัณฑ์ที่กำหนดค่าได้:"
"Attribute Code :","รหัสแอตทริบิวต์:"
"Submit","เสนอ"
"Add Option","เพิ่มตัวเลือก"
"Value","มูลค่า"
"Manage Options (Values of Your Attribute)","จัดการตัวเลือก (ค่าของแอ็ตทริบิวต์)"
"No","ไม่"
"Yes","ใช่"
"Values Required : ","ค่าที่ต้องการ: "
"Attribute Label : ","ป้ายกำกับแอตทริบิวต์: "
"Here are the products you are about to create.","นี่คือผลิตภัณฑ์ที่คุณกำลังจะสร้าง"
"New Product Review","รีวิวผลิตภัณฑ์ใหม่"
"Step 4: Summary","ขั้นตอนที่ 4: สรุป"
"Skip quantity at this time","ข้ามปริมาณในขณะนี้"
"Quantity","ปริมาณ"
"Skip price at this time","ข้ามราคาในขณะนี้"
"Price","ราคา"
"Skip image uploading at this time","ข้ามการอัปโหลดรูปภาพในขณะนี้"
"Images","รูปภาพ"
"new products will be created. Use this step to customize images and price for your new products.","ผลิตภัณฑ์ใหม่ ๆ จะถูกสร้างขึ้น ใช้ขั้นตอนนี้เพื่อปรับแต่งรูปภาพและราคาสำหรับผลิตภัณฑ์ใหม่ของคุณ"
"Based on your selections","ขึ้นอยู่กับการเลือกของคุณ"
"Step 3: Bulk Images, Price and Quantity","ขั้นตอนที่ 3: ภาพขนาดใหญ่ราคาและปริมาณ"
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","เลือกค่าจากแต่ละแอตทริบิวต์เพื่อรวมไว้ในผลิตภัณฑ์นี้ ชุดค่าผสมที่เป็นเอกลักษณ์แต่ละชุดสร้าง SKU ผลิตภัณฑ์ที่เป็นเอกลักษณ์"
"Step 2: Attribute Values","ขั้นตอนที่ 2: ค่าแอตทริบิวต์"
"Comparable","เทียบเคียง"
"Searchable","สามารถค้นหาได้"
"Scope","ขอบเขตโครงการ: 1"
"Visible","มองเห็นได้"
"System","ระบบ"
"Required","จำเป็นต้องใช้"
"Attribute Label","ป้ายกำกับแอตทริบิวต์"
"Attribute Code","รหัสแอตทริบิวต์"
"Selected Attributes:","แอตทริบิวต์ที่เลือก:"
"Step 1: Select Attributes","ขั้นตอนที่ 1: เลือกแอตทริบิวต์"
"Next","ต่อไป"
"Back","กลับ"
"Cancel","ยกเลิก"
"Summary","สรุป"
"Select Attributes  ","เลือกแอตทริบิวต์  "
"Attribute Values","ค่าแอตทริบิวต์"
"Click here to add images.","คลิกที่นี่เพื่อเพิ่มรูปภาพ"
"Browse Files...","เรียกดูไฟล์ ..."
"Thumbnail","รูปภาพ"
"Swatch","สวอตช์"
"Small","เล็ก"
"Base","ฐาน"
"Remove","ลบ"
"Product Image","รูปสินค้า"
"Websites","เว็บไซต์"
"Main Website","เว็บไซต์หลัก"
"Product in Websites","ผลิตภัณฑ์ในเว็บไซต์"
"Meta Description","รายละเอียด Meta"
"Meta Keywords","คำหลัก Meta"
"Meta Title","ชื่อ Meta"
"Search Engine Optimization","การเพิ่มประสิทธิภาพกลไกค้นหา"
"Remove","ลบ"
"Actions","การปฏิบัติ"
"Weight","น้ำหนัก"
"Current Variations","รูปแบบปัจจุบัน"
"Create Configurations","สร้างการกำหนดค่า"
"Edit Configurations","แก้ไขการกำหนดค่า"
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color)","ผลิตภัณฑ์ที่กำหนดค่าได้ช่วยให้ลูกค้าสามารถเลือกตัวเลือก (เช่นสีเสื้อ) คุณจำเป็นต้องสร้างผลิตภัณฑ์ที่เรียบง่ายสำหรับการกำหนดค่าแต่ละอย่าง (เช่น: ผลิตภัณฑ์สำหรับแต่ละสี)"
"Configuration","6 การกำหนดค่า 22"
"Short Description","คำอธิบายสั้น"
"Content","เนื้อหา"
"Country of Manufacture","ประเทศที่ผลิต"
"Not Visible Individually","ไม่สามารถมองเห็นได้"
"Catalog","แค็ตตาล็อก"
"Search","ค้นหา"
"Catalog, Search","แคตาล็อก, ค้นหา "
"Visibility","ความชัดเจน "
"Set Product as New From :","ตั้งค่าผลิตภัณฑ์เป็นใหม่จาก:"
"Taxable Goods","สินค้าที่ต้องเสียภาษี"
"None","ไม่มี"
"Tax Class","ชั้นภาษี"
"Out of Stock","สินค้าหมด"
"In Stock","มีในสต็อก"
"Stock Status","สถานะสต็อค "
"This item has no weight","รายการนี้ไม่มีน้ำหนัก"
"This item has weight","รายการนี้มีน้ำหนัก"
"Categories","หมวดหมู่"
"Enabled","เปิดใช้งาน"
"Disabled","ปิดใช้งาน"
"Enable Product","เปิดใช้งานผลิตภัณฑ์"
"Enter Product Details","ป้อนรายละเอียดผลิตภัณฑ์"
"Add Option","เพิ่มตัวเลือก"
"Manage Options (Values of Your Attribute)","จัดการตัวเลือก (ค่าของแอ็ตทริบิวต์)"
"Values Required : ","ค่าที่ต้องการ: "
"Attribute Label : ","ป้ายกำกับแอตทริบิวต์: "
"Attribute Code :","รหัสแอตทริบิวต์:"
"Edit Attribute for Configurable Products","แก้ไขแอตทริบิวต์สำหรับผลิตภัณฑ์ที่กำหนดค่าได้"
"Store URL","URL ร้านค้า"
"Select Attribute Set","เลือกชุดแอตทริบิวต์"
"Select Product Type","เลือกประเภทผลิตภัณฑ์"
"Product Option","ตัวเลือกผลิตภัณฑ์"
"Contact To Seller","ติดต่อผู้ขาย"
"Submit Enquire","ส่งคำถาม"
"Enquire","สอบถาม"
"Submit Your Query","ส่งคำค้นหาของคุณ"
"Enquire submitted successfully to the seller","ส่งคำถามถึงผู้ขายเรียบร้อยแล้ว"
"Customer Enquire","สอบถามลูกค้า"
"Customer Name","ชื่อลูกค้า"
"Customer Email","อีเมลลูกค้า"
"Seller Products","ผู้ขายสินค้า"
"Add Product","เพิ่มสินค้า"
"No Product Found","ไม่พบผลิตภัณฑ์"
"Customer Enquiries","สอบถามข้อมูลลูกค้า"
"Customer Enquiry","สอบถามลูกค้า"
"No Customer Enquiries Added Yet","ยังไม่มีคำถามเพิ่มเติมสำหรับลูกค้า"
"Store Info","เก็บข้อมูล"
"View Store","ดู เก็บ"
"Store Tax Identification Number","หมายเลขประจำตัวผู้เสียภาษีร้านค้า"
"Recomended Dimensions are 200 X 200","ขนาดที่แนะนำคือ 200 X 200"
"Recomended Dimensions are 900 X 300(W X H)","ขนาดที่แนะนำคือ 900 X 300 (WXH)"
"Submit","เสนอ"
"No file selected","ไม่ได้เลือกไฟล์"
"Commissions will update after order completion.","คอมมิชชั่นจะอัปเดตหลังจากเสร็จสิ้นการสั่งซื้อแล้ว"
"Seller Review","รีวิวผู้ขาย"
"No Reviews Added Yet","ยังไม่ได้เพิ่มความคิดเห็น"
"Attribute Set","ชุดแอตทริบิวต์"
"Create New Attribute Set","สร้างชุดแอตทริบิวต์ใหม่"
"Attribute Set Name","ชื่อชุดแอตทริบิวต์"
"New Attribute Set","ชุดแอตทริบิวต์ใหม่"
"Create Attribute Set for Products :","สร้างชุดแอตทริบิวต์สำหรับผลิตภัณฑ์:"
"Attribute Set Name:","ชื่อชุดชื่อแอตทริบิวต์:"
"Based On :","ขึ้นอยู่กับ:"
"Configurable Attributes","แอตทริบิวต์ที่กำหนดค่าได้"
"Create New Configurable Attributes","สร้างแอ็ตทริบิวต์ที่กำหนดใหม่"
"No Attributes Found","ไม่พบแอตทริบิวต์"
"New Attribute","แอตทริบิวต์ใหม่"
"Create Attribute for Configurable Products : ","สร้างแอตทริบิวต์สำหรับผลิตภัณฑ์ที่กำหนดค่าได้: "
"Attribute Code","รหัสแอตทริบิวต์"
"Attribute Set :","ชุดแอตทริบิวต์:"
"Delete","ลบ"
"You really want to remove as seller ?","คุณต้องการลบเป็นผู้ขายหรือไม่?"
"From","จาก"
"To","ถึง"
"Order","รายการสั่งซื้อ"
"Date","วันที่"
"1 Item","รายการที่"
"per page","ต่อหน้า"
"Show","แสดง"
"Seller Products","ผู้ขายสินค้า"
"Add Product","เพิ่มสินค้า"
"ID","ID"
"Name","ชื่อ"
"Type","ประเภท"
"Attribute Set","ชุดแอตทริบิวต์"
"Action","แอคชั่น"
"Edit","แก้ไข"
"Delete","ลบ"
"Item(s) ","15 รายการ "
"Total Price","ราคารวม"
"Edit Attribute Set for Products :","แก้ไขชุดแอตทริบิวต์สำหรับผลิตภัณฑ์:"
"Edit Attribute Set","แก้ไขชุดแอตทริบิวต์"
"No Data Found","ไม่พบข้อมูล"
"View","ดู"
"Edit Product","แก้ไขสินค้า"
"Order Status :","สถานะการสั่งซื้อ"
"Order Date :","วันสั่ง :"
"Create New Configurable Attributes","สร้างแอ็ตทริบิวต์ที่กำหนดใหม่"
"Attribute Code :","รหัสแอตทริบิวต์:"
"Attribute Set :","ชุดแอตทริบิวต์:"
"Store Email Id","เก็บรหัสอีเมล"
"Contact Seller","ติดต่อผู้ขาย"
"Enquiry","สอบถามข้อมูลเพิ่มเติม"
"Submit Enquiry","ส่งคำร้องขอ"
"My Store","ร้านค้าของฉัน"
"Product deleted successfully.","ลบผลิตภัณฑ์เรียบร้อยแล้ว"
"Product Id not found","ไม่พบรหัสผลิตภัณฑ์"
"Something went wrong while deleting the Product.--------->","เกิดข้อผิดพลาดขณะลบผลิตภัณฑ์ ----->"
"Product Type","ประเภทผลิตภัณฑ์"
"New Product","สินค้าใหม่"
"Attribute Code","รหัสแอตทริบิวต์"
"Default Label","ป้ายกำกับเริ่มต้น"
"Required","จำเป็นต้องใช้"
"System","ระบบ"
"Something went wrong while saving the Product.--------->%s","เกิดข้อผิดพลาดขณะบันทึกผลิตภัณฑ์ ----------->% s"
"Your seller account has been removed previously, so to again add as seller please select yes","บัญชีผู้ขายของคุณถูกนำออกก่อนหน้านี้แล้วเพื่อที่จะเพิ่มเป็นผู้ขายอีกครั้งโปรดเลือกใช่"
"You saved the attribute set.","คุณบันทึกชุดแอตทริบิวต์แล้ว"
"The Product has been saved.","บันทึกผลิตภัณฑ์แล้ว"
"You saved the product attribute.","คุณบันทึกแอตทริบิวต์ผลิตภัณฑ์แล้ว"
"You deleted the product attribute.","คุณได้ลบแอตทริบิวต์ผลิตภัณฑ์แล้ว"
"Thank you for registering with Main Website Store.","ขอขอบคุณที่ลงทะเบียนกับ ร้านค้าเว็บไซต์หลัก"
"Elements","องค์ประกอบ"
"Manage Sellers","จัดการผู้ขาย"
"Manage Orders","จัดการคำสั่งซื้อ"
"Manage Payments","จัดการการชำระเงิน"
"View Commission","ดู  คณะกรรมาธิการ"
"Customer Enquiries","สอบถามข้อมูลลูกค้า"
"View Reviews","ดูรีวิว"
"Settings","การตั้งค่า"
"Add New Seller","เพิ่มผู้ขายใหม่"
"Seller ID","รหัสผู้ขาย"
"Seller Since","ผู้ขายตั้งแต่"
"Web Site","เว็บไซต์"
"Store Status","สถานะร้านค้า"
"Is Seller","เป็นผู้ขาย"
"Account Lock","ล็อคบัญชี"
"Create New Order","สร้างคำสั่งซื้อใหม่"
"Purchase Date","วันที่ซื้อ"
"Bill-to Name","บิล – ชื่อ"
"Grand Total (Base)","ยอดรวม (ฐาน)"
"Customer Group","กลุ่มลูกค้า"
"Shipping and Handling","การจัดการและการขนส่ง"
"Total Refunded","รวมเงินคืนแล้ว"
"ship-to Name","ชื่อเรือ"
"Disapprove this Seller","ไม่อนุมัติผู้ขายรายนี้"
"Approve this Seller","อนุมัติผู้ขายรายนี้"
"Seller has been Approved.","ผู้ขายได้รับอนุมัติแล้ว"
"Seller has been Disapproved.","ผู้ขายไม่ได้รับอนุมัติ"
"Something went wrong while disapproving Seller.","เกิดข้อผิดพลาดขณะไม่อนุมัติผู้ขาย"
"Something went wrong while approving Seller.","เกิดข้อผิดพลาดขณะอนุมัติผู้ขาย"
"This Payments no longer exists.","การชำระเงินนี้ไม่มีอยู่แล้ว"
"New Payments","การชำระเงินใหม่"
"Cannot delete Payment","ไม่สามารถลบการชำระเงิน"
"Something went wrong while saving the Payments.","เกิดข้อผิดพลาดขณะบันทึกการชำระเงิน"
"The Payment has been saved.","บันทึกการชำระเงินแล้ว"
"Something went wrong while saving the Payment.","เกิดข้อผิดพลาดขณะบันทึกการชำระเงิน"
"Add New Payment","เพิ่มการชำระเงินใหม่"
"Transaction Id","รหัสธุรกรรม"
"Amount","จำนวน"
"Created","สร้าง"
"We couldn't find any records.","เราไม่พบบันทึกใด ๆ"
"Reviews","รีวิว"
"Customer","ลูกค้า"
"Rating","ให้คะแนน"
"Review Title","ชื่อเรื่องรีวิว"
"Review Description","คำอธิบายรายละเอียด"
"Created at","สร้างเมื่อวันที่"
"General Configuration","การกำหนดค่าทั่วไป"
"Module Enable","เปิดใช้งานโมดูลแล้ว"
"License Key","คีย์ใบอนุญาต"
"License Status","สถานะใบอนุญาต"
"Commission"," คณะกรรมาธิการ"
"Allow Seller to Manage Orders","อนุญาตให้ผู้ขายจัดการสั่งซื้อ"
"Seller Approval Required","ต้องได้รับการอนุมัติจากผู้ขาย"
"Product Approval Required","ต้องได้รับการอนุมัติผลิตภัณฑ์"
"Allow Category for Seller","อนุญาตหมวดหมู่สำหรับผู้ขาย"
"Manage Links","จัดการลิงก์"
"Become Seller Show on Signup Page","เป็นผู้ขายในหน้าลงทะเบียน"
"Enable Header Link","เปิดใช้งานส่วนหัวลิงค์"
"Header Link Label","ป้ายชื่อส่วนหัว"
"Enable Footer Link","เปิดใช้งานส่วนท้ายลิงก์"
"Footer Link Label","ป้ายข้อความท้ายกระดาษ"
"Inventory","สินค้าคงคลัง"
"Enable Low Notification","เปิดใช้การแจ้งเตือนต่ำ"
"Low Stock Quantity","ปริมาณสต๊อกต่ำ"
"Approval from Admin","อนุมัติจากผู้ดูแลระบบ"
"Get this from Module Developer","รับสิ่งนี้จากนักพัฒนาซอฟต์แวร์โมดูล"
"In percent per product sale","เปอร์เซ็นต์ต่อการขายผลิตภัณฑ์"
"Enable/Disable header link","เปิด / ปิดการเชื่อมโยงส่วนหัว"
"Label/Title for header link.","ป้ายกำกับ / หัวเรื่องสำหรับส่วนหัวลิงค์"
"Enable/Disable Footer link","เปิดใช้งาน / ปิดการใช้งานส่วนท้ายท้ายลิงก์"
"Label/Title for footer link.","ป้ายกำกับ / ชื่อเรื่องสำหรับลิงก์ส่วนท้าย"
"Send ow stock notification mail to sellers.","ส่งอีเมลการแจ้งเตือนหุ้นที่มีอยู่ให้กับผู้ขาย"
"Send low stock notification mail to sellers when product quantity will be equal or less then this quantity.","ส่งจดหมายการแจ้งเตือนหุ้นต่ำไปยังผู้ขายเมื่อปริมาณผลิตภัณฑ์เท่ากับหรือน้อยกว่าจำนวนนี้"
"Store Phone","เก็บโทรศัพท์"
"Store State","เก็บ สถานะ"
"Seller Information","ข้อมูลผู้ขาย"
"Store Meta Descriptions","เก็บคำอธิบายเมตา"
"Order Id","รหัสคำสั่งซื้อ"
"Entity Id","รหัสเอนทิตี"
"Seller Reviews","รีวิวผู้ขาย"
"Review Description ","คำอธิบายรายละเอียด "
"Review Status ","สถานะการตรวจทาน "
"Seller Payments","การชำระเงินของผู้ขาย"
"Entity Idd","เอนทิตี้ Idd"
"Assign Categories","กำหนดหมวดหมู่"
"Assign Seller Products","กำหนดผู้ขายผลิตภัณฑ์"
"Product Price","ราคาสินค้า"
"Purchased","สั่งซื้อ"
"Ship-to Name","ชื่อที่จัดส่ง"
"Purchase Point","จุดสั่งซื้อ"
"Create Payment","สร้างการชำระเงิน"
"Seller Orders","ใบสั่งซื้อของผู้ขาย"
"Assign Selected Products","กำหนดผลิตภัณฑ์ที่เลือก"
"Unassign Selected Products","ยกเลิกการมอบหมายผลิตภัณฑ์ที่เลือก "
"Save Payments","บันทึกการชำระเงิน"
"Payments Information","ข้อมูลการชำระเงิน"
"website","เว็บไซต์"
"Shipping Rates","อัตราค่าจัดส่ง"
"Edit Shipping Rate","แก้ไขอัตราค่าขนส่ง"
"New Shipping Rate","อัตราค่าจัดส่งใหม่"
"Country","ประเทศ"
"All Countries","ทุกประเทศ"
"Region","ภูมิภาค"
"All Regions","ทุกภูมิภาค"
"Leave blank or use * for All Zipcodes.","เว้นว่างไว้หรือใช้ * สำหรับรหัสไปรษณีย์ทั้งหมด"
"Weight (and above)","น้ำหนัก (ขึ้นไป)"
"Order Subtotal (and above)","ยอดรวมคำสั่งซื้อ (ขึ้นไป)"
"# of Items (and above)","# รายการ (ขึ้นไป)"
"Shipping Price : ","ราคาค่าขนส่ง:"
"Add Shipping Rate","เพิ่มอัตราค่าขนส่ง"
"Export CSV","ส่งออก CSV"
"Import","นำเข้า"
"Zip/Postal Code","Zip / รหัสไปรษณีย์"
"Shipping Rates Record","บันทึกอัตราค่าขนส่ง"
"All","ทั้งหมด"
"No Shipping Rates Added Yet","ยังไม่มีการเพิ่มอัตราค่าจัดส่ง"
